id,sentiment
56095,1
29490,1
91548,1
24270,1
9468,1
74029,1
92179,1
89747,1
47892,1
94178,1
1333,1
44213,1
59847,1
30346,1
64364,1
37245,1
67152,1
42235,1
12444,1
22321,1
69853,1
53044,1
41134,1
43704,1
53446,1
28324,1
5869,1
62884,1
48596,1
91510,1
49664,1
81178,1
78618,1
5467,1
73797,1
96580,1
8622,1
57554,1
54190,1
50361,1
81393,1
49370,1
85839,1
62533,1
15202,1
75046,1
27423,1
54663,1
87177,1
30037,1
70762,1
49021,1
69329,1
12690,1
39413,1
33850,1
94257,1
15678,1
65029,1
39938,1
1967,1
93908,1
54031,1
91931,1
7080,1
54829,1
27854,1
96187,1
74442,1
10418,1
66449,1
43369,1
71591,1
82454,1
64702,1
85470,1
29928,1
15981,1
36447,1
95566,1
38959,1
49774,1
48592,1
88183,1
52355,1
53404,1
35550,1
18197,1
48382,1
74483,1
72184,1
32448,1
63580,1
38149,1
26549,1
87084,1
38065,1
66494,1
87373,1
58783,1
15158,1
37535,1
27888,1
29548,1
66135,1
83992,1
26858,1
27149,1
41466,1
21004,1
65481,1
34442,1
12694,1
58483,1
33162,1
20436,1
9214,1
47654,1
85981,1
63952,1
42317,1
24605,1
12380,1
60175,1
64452,1
2997,1
37744,1
32877,1
96115,1
30841,1
45236,1
54023,1
20596,1
27467,1
28107,1
57325,1
87486,1
80831,1
84475,1
58937,1
36863,1
52378,1
8925,1
34100,1
95444,1
61730,1
1319,1
89601,1
23268,1
64436,1
85153,1
34346,1
41833,1
82729,1
72324,1
40291,1
58090,1
69343,1
69163,1
92746,1
9560,1
83457,1
87874,1
12394,1
14019,1
66981,1
789,1
63052,1
41184,1
52750,1
5114,1
32870,1
55069,1
28411,1
80685,1
99506,1
11068,1
38075,1
99757,1
27664,1
51046,1
8344,1
15990,1
7204,1
33662,1
9567,1
28910,1
41703,1
5782,1
99392,1
42508,1
93413,1
83002,1
88721,1
78029,1
66371,1
71572,1
94362,1
45461,1
86191,1
25730,1
85685,1
49364,1
34211,1
59254,1
43088,1
95116,1
29350,1
22531,1
94364,1
43814,1
62068,1
45769,1
29943,1
70760,1
12954,1
30488,1
70112,1
7866,1
15540,1
83490,1
19632,1
86223,1
34576,1
74692,1
7323,1
98080,1
49680,1
97953,1
44359,1
28223,1
2181,1
72459,1
62226,1
5940,1
79960,1
40195,1
5122,1
85298,1
73847,1
82695,1
39064,1
91382,1
41508,1
31706,1
66590,1
17207,1
22030,1
40825,1
57994,1
75433,1
88153,1
18669,1
8517,1
18893,1
80847,1
84037,1
81781,1
11553,1
89072,1
29781,1
54729,1
42541,1
72613,1
76600,1
7887,1
89786,1
13963,1
1414,1
14567,1
42846,1
1573,1
58915,1
71414,1
67803,1
17945,1
4104,1
74061,1
76257,1
49065,1
29466,1
82964,1
66738,1
64012,1
97918,1
16472,1
25896,1
91362,1
67622,1
28268,1
88864,1
49947,1
7972,1
94059,1
45048,1
60458,1
61587,1
27807,1
21464,1
10291,1
33636,1
21380,1
76826,1
70812,1
7878,1
25911,1
29662,1
66955,1
6435,1
92597,1
47708,1
61735,1
37893,1
30125,1
40760,1
62795,1
57125,1
67428,1
33419,1
52519,1
70051,1
42389,1
78559,1
44811,1
72691,1
93270,1
26605,1
97399,1
29647,1
9042,1
63352,1
79328,1
50772,1
79464,1
94797,1
91627,1
40923,1
24405,1
68241,1
84644,1
54827,1
13612,1
59080,1
79329,1
11771,1
79605,1
51218,1
54078,1
78746,1
15481,1
63607,1
48915,1
38193,1
25474,1
37464,1
84024,1
68022,1
25775,1
77679,1
76357,1
5312,1
39194,1
13706,1
80314,1
93534,1
48463,1
28595,1
93407,1
20218,1
16288,1
41248,1
77977,1
13780,1
28588,1
3314,1
27970,1
53419,1
50765,1
49634,1
7987,1
17109,1
5672,1
46764,1
42847,1
35370,1
61837,1
12281,1
9474,1
15638,1
66164,1
33033,1
7319,1
53843,1
94007,1
26573,1
47179,1
9813,1
51231,1
60298,1
6001,1
37629,1
15349,1
64090,1
99647,1
9974,1
62278,1
45327,1
14495,1
23517,1
93670,1
55155,1
41411,1
39536,1
76481,1
23186,1
17108,1
52530,1
47068,1
93217,1
65781,1
61368,1
86325,1
53233,1
70772,1
98908,1
87455,1
21755,1
67068,1
44056,1
46603,1
42484,1
55625,1
1431,1
29317,1
93072,1
2548,1
57746,1
6732,1
44302,1
96027,1
78073,1
29166,1
77738,1
76315,1
84905,1
7680,1
73649,1
39235,1
73227,1
6751,1
28893,1
24313,1
63222,1
15314,1
30402,1
62252,1
2663,1
39433,1
69173,1
84279,1
43856,1
18043,1
80357,1
18354,1
96785,1
61782,1
18105,1
49387,1
33331,1
1166,1
54670,1
77659,1
11873,1
50872,1
2281,1
97662,1
32890,1
19466,1
99817,1
32323,1
31459,1
65578,1
62515,1
86343,1
90848,1
43972,1
87039,1
5279,1
19742,1
22485,1
26263,1
75154,1
78239,1
98366,1
10924,1
45703,1
24098,1
73841,1
36898,1
81990,1
41361,1
75564,1
2340,1
23300,1
41535,1
22139,1
71033,1
93881,1
72863,1
92667,1
54375,1
34443,1
45131,1
25853,1
99507,1
63806,1
51846,1
35464,1
98389,1
62865,1
41692,1
73783,1
56020,1
15097,1
19448,1
48897,1
96361,1
5674,1
65173,1
64141,1
35616,1
72164,1
46961,1
78630,1
46595,1
98506,1
58311,1
62297,1
64793,1
23656,1
28113,1
31180,1
56552,1
90641,1
57148,1
94679,1
49349,1
50526,1
70779,1
46926,1
66691,1
43680,1
52541,1
506,1
44297,1
58393,1
77809,1
73451,1
85264,1
24902,1
55652,1
64876,1
97877,1
86646,1
128,1
35451,1
26406,1
59488,1
81249,1
34493,1
67489,1
76900,1
27020,1
50668,1
72964,1
36290,1
89461,1
32315,1
47985,1
87959,1
58436,1
6074,1
73980,1
11204,1
52590,1
65591,1
37925,1
74750,1
91220,1
95340,1
45558,1
72428,1
5021,1
29337,1
59651,1
94145,1
13434,1
82129,1
91848,1
21865,1
7760,1
36966,1
61655,1
75566,1
61653,1
16748,1
83454,1
36841,1
22860,1
55780,1
71020,1
90168,1
61550,1
87714,1
36908,1
43421,1
33306,1
15143,1
42572,1
94792,1
31020,1
63144,1
36141,1
86784,1
98136,1
30954,1
26063,1
58792,1
9691,1
24776,1
95429,1
9944,1
66670,1
6151,1
8476,1
51957,1
68079,1
1055,1
43424,1
81747,1
83326,1
503,1
11162,1
48881,1
27595,1
93187,1
36335,1
24052,1
2515,1
22938,1
88986,1
35755,1
16942,1
34350,1
66195,1
27802,1
55314,1
42406,1
9105,1
61123,1
14236,1
11093,1
42239,1
74358,1
60769,1
70955,1
1385,1
95598,1
30289,1
45535,1
51105,1
96355,1
57753,1
76435,1
91668,1
15513,1
21081,1
89645,1
98435,1
22212,1
94435,1
7548,1
25373,1
8825,1
70912,1
40406,1
46711,1
21993,1
88058,1
46700,1
7898,1
72482,1
65507,1
68556,1
20270,1
70619,1
21985,1
57505,1
2361,1
74134,1
69618,1
64580,1
33254,1
19366,1
77202,1
8713,1
805,1
95189,1
72273,1
78508,1
39376,1
84938,1
13825,1
31177,1
58502,1
76455,1
44377,1
66867,1
48964,1
87694,1
77829,1
99209,1
1719,1
97315,1
32272,1
135,1
57912,1
56403,1
29474,1
14163,1
81113,1
36555,1
97598,1
23641,1
97619,1
81562,1
41275,1
87673,1
41229,1
24504,1
47730,1
39420,1
28620,1
81528,1
58118,1
86678,1
4149,1
76778,1
29738,1
343,1
38280,1
79974,1
95337,1
59454,1
5450,1
7304,1
65446,1
28652,1
63858,1
14765,1
70688,1
26558,1
39902,1
29345,1
58721,1
95852,1
18477,1
89123,1
11480,1
35499,1
49277,1
30186,1
674,1
24050,1
78564,1
75791,1
9521,1
5214,1
51461,1
57114,1
30169,1
95142,1
50500,1
69595,1
27224,1
20267,1
70714,1
79371,1
69041,1
89000,1
32044,1
53625,1
50543,1
42310,1
92338,1
18739,1
89843,1
17252,1
3787,1
69149,1
98914,1
81448,1
82283,1
58744,1
59128,1
4645,1
13541,1
5075,1
5349,1
87782,1
26885,1
71423,1
14619,1
84607,1
37410,1
72263,1
59875,1
1197,1
54662,1
15736,1
51011,1
77441,1
32169,1
69106,1
12538,1
58528,1
44835,1
75987,1
78032,1
68226,1
20103,1
53791,1
22652,1
23616,1
99482,1
76639,1
45262,1
42984,1
67761,1
45214,1
91310,1
4233,1
80417,1
32141,1
82795,1
16679,1
34962,1
28370,1
37870,1
73912,1
78258,1
1577,1
5907,1
86817,1
15126,1
75118,1
21188,1
2363,1
90426,1
90621,1
8971,1
71735,1
73076,1
70189,1
18861,1
69332,1
26997,1
16292,1
14656,0
13589,1
21282,1
29857,1
7147,1
3905,1
92911,1
21601,1
9134,1
83476,1
91574,1
30393,1
1092,1
20876,1
78886,1
76716,1
28470,1
2784,1
69287,1
42662,1
11818,1
4494,1
18639,1
99887,1
96456,1
89993,1
7729,1
39985,1
54816,1
34717,1
52386,1
90425,1
67364,1
98862,1
85570,1
55407,1
29550,1
17376,1
63635,1
44717,1
21602,1
27012,0
92712,1
17329,1
3916,1
45419,1
75328,1
86103,1
33821,1
54060,1
50452,1
63421,1
76386,1
13494,1
65182,1
16420,1
13445,1
64966,1
77432,1
48734,1
26121,1
14308,1
56536,1
76684,1
55404,1
81373,1
40898,1
7294,1
17787,1
10602,1
19674,1
66501,1
23350,1
92264,1
72083,1
96854,1
30534,1
69943,1
1880,1
90396,1
68425,1
45170,1
2030,1
95977,1
90710,1
43260,1
27784,1
57871,1
7181,1
39909,1
17090,1
66000,1
60509,1
46464,1
74211,1
90583,1
37990,1
17212,1
82595,1
70783,1
67298,1
61014,1
43131,1
50048,1
79554,1
77212,1
96952,1
22763,1
83924,1
31867,1
12054,1
57472,1
1939,1
43762,1
51275,1
90900,1
7518,1
57697,1
66450,1
6667,1
57558,1
28868,1
82122,1
91501,1
32868,1
83868,1
14778,1
67427,1
986,1
10166,1
8238,1
26354,1
48657,1
42064,1
65079,1
38824,1
62915,1
48419,1
23198,1
53619,1
28404,1
87047,1
92531,1
57969,1
91373,1
59553,1
58095,1
95120,1
31453,1
33673,1
31294,1
11537,1
93403,1
17349,1
74049,1
26957,1
80020,1
21795,1
14423,1
71371,1
80253,1
51741,1
83193,1
10226,1
55339,1
11802,1
89325,1
2798,1
86927,1
11953,1
25499,1
59628,1
76300,1
89800,1
91570,1
981,1
71039,1
40203,1
83064,1
43730,1
96759,1
76711,1
81262,1
3254,1
40523,1
56879,1
53982,1
56532,1
81607,1
17844,1
46382,1
94859,1
4051,1
90177,1
7708,1
30566,1
49391,1
77623,1
4222,1
39394,1
57341,1
13893,1
53033,1
84359,1
4295,1
46438,1
42167,1
71264,1
52252,1
27415,1
71432,1
57285,1
17753,1
92182,1
20421,1
27549,1
76067,1
43929,1
38427,1
9035,1
12736,1
54844,1
13355,1
45482,1
62758,1
69112,1
49809,1
39886,1
71728,1
18119,1
5218,1
27246,1
76844,1
81013,1
89876,1
3738,1
615,1
72046,1
62446,1
48141,1
62891,1
3320,1
87035,1
60410,1
16618,1
75012,1
97494,1
26566,1
93109,1
48353,1
31367,1
4073,1
16881,1
94066,1
78226,1
52017,1
82033,1
47820,1
30960,1
76811,1
54889,1
82926,1
87315,1
38125,1
62476,1
73761,1
87010,1
28813,1
57652,1
62221,1
99993,1
79470,1
79695,1
897,1
22285,1
44383,1
66410,1
33921,1
60669,1
23426,1
53241,1
87738,1
43426,1
78176,1
6824,1
56454,1
15164,1
98531,1
8031,1
63148,1
44891,1
83964,1
62996,1
62819,1
21284,1
84196,1
95069,1
75203,1
99398,1
92348,1
34608,1
73874,1
93421,1
98250,1
72522,1
56871,1
25213,1
76438,1
50410,1
37765,1
61436,1
40507,1
8892,1
24162,1
12502,1
54713,1
27468,1
68402,1
95657,1
78623,1
2531,1
31639,1
63693,1
67203,1
59371,1
74740,1
3223,1
47689,1
7339,1
84341,1
25677,1
32452,1
9380,1
16678,1
4474,1
6244,1
4194,1
61112,1
8789,1
33444,1
73735,1
96321,1
47191,1
32631,1
28839,1
9199,1
32550,1
91363,1
23255,1
45171,1
187,1
24048,1
15211,1
97712,1
72761,1
9712,1
29849,1
6784,1
1464,1
41235,1
42623,1
35488,1
18060,1
46023,1
57393,1
82497,1
4547,1
10788,1
84127,1
90141,1
52791,1
573,1
11900,1
57845,1
54173,1
39339,1
96662,1
84557,1
24399,1
93864,1
82379,1
13272,1
61346,1
11146,1
46738,1
87406,1
52025,1
20388,1
88880,1
47807,1
62827,1
59549,1
16858,1
84000,1
64042,1
78116,1
31095,1
69474,1
40827,1
11657,1
77452,1
69211,1
47706,1
51686,1
6235,1
43089,1
69625,1
13667,1
63638,1
55246,1
18057,1
76331,1
38033,1
8172,1
6147,1
25078,1
31037,1
47206,1
73925,1
57611,1
68842,1
25185,1
68834,1
81522,1
84466,1
80629,1
52232,1
56781,1
619,1
51542,1
93376,1
70910,1
1138,1
51465,1
88151,1
11955,1
47141,1
25553,1
1061,1
24088,1
87019,1
78165,1
9678,1
31593,1
71406,1
81727,1
5049,1
83128,1
40673,1
96198,1
64129,1
13947,1
54882,1
65999,1
44754,1
50938,1
5156,1
78919,1
81130,1
14976,1
88244,1
69130,1
61560,1
74153,1
51258,1
99322,1
23281,1
58907,1
75435,1
37526,1
29621,1
42587,1
49665,1
71305,1
48389,1
7436,1
41030,1
53781,1
67037,1
49509,1
54344,1
76177,1
11211,1
45974,1
40988,1
68411,1
84916,1
6766,1
18633,1
45297,1
82459,1
76727,1
26270,1
4833,1
84809,1
29927,1
34727,1
8877,1
91624,1
34681,1
11108,1
25010,1
71000,1
54242,1
877,1
40516,1
76229,1
93477,1
7865,1
40671,1
90017,1
27796,1
475,1
11773,1
88892,1
82123,1
23298,1
47161,1
8561,1
65828,1
38511,1
37728,1
42725,1
61771,1
13085,1
26271,1
91097,1
23219,1
65656,1
22894,1
33974,1
58649,1
96482,1
10046,1
22974,1
49580,1
38363,1
56000,1
91364,1
64638,1
95378,1
40944,1
42368,1
24559,1
37875,1
1567,1
43759,1
21409,1
90052,1
7620,1
31608,1
62277,1
51313,1
61794,1
65611,1
10962,1
99249,1
32104,1
24589,1
18940,1
7935,1
94948,1
64849,1
9765,1
6094,1
35357,1
76504,1
34847,1
46723,1
77461,1
56295,1
45135,1
88402,1
98214,1
98974,1
79970,1
90028,1
60027,1
74879,1
15139,1
27065,1
77735,1
44234,1
4339,1
74925,1
44328,1
64419,1
70625,1
87475,1
11747,1
67307,1
31476,1
78396,1
64457,1
67913,1
14129,1
50152,1
54408,1
67034,1
3417,1
82877,1
55683,1
74620,1
27374,1
31204,1
35492,1
57324,1
82165,1
54895,1
12079,1
20202,1
8216,1
69540,1
11648,1
53305,1
65473,1
82316,1
11601,1
91472,1
16650,1
99286,1
30845,1
54970,1
30466,1
81949,1
27493,1
78826,1
61421,1
61976,1
87577,1
21590,1
44746,1
2528,1
10008,1
30541,1
28966,1
9672,1
28498,1
85138,1
13120,1
82589,1
52217,1
70159,1
27264,1
17289,1
79810,1
96694,1
78711,1
36689,1
93658,1
93271,1
51553,1
12901,1
82496,1
19272,1
49992,1
72039,1
33693,1
12493,1
77642,1
15906,1
23099,1
85415,1
78707,1
24258,1
12968,1
48976,1
17388,1
79559,1
46465,1
23688,1
66540,1
67435,1
29008,1
91857,1
37574,1
61029,1
44507,1
65805,1
79221,1
83528,1
2324,1
32505,1
84327,1
49572,1
26416,1
19501,1
18898,1
36494,1
72294,1
50139,1
30589,1
46999,1
32387,1
26148,1
3897,1
98734,1
14615,1
86534,1
49901,1
22577,1
9901,1
79679,1
73885,1
34033,1
67685,1
28003,1
47707,1
2212,1
69840,1
12012,1
52855,1
96313,1
32337,1
32716,1
13723,1
57837,1
38351,1
60987,1
86275,1
54062,1
73337,1
65050,1
81584,1
94932,1
21078,1
25277,1
67080,1
1861,1
80070,1
24025,1
89410,1
4163,1
87565,1
26760,1
92851,1
24998,1
99979,1
86298,1
3435,1
2300,1
17014,1
69998,1
69336,1
15053,1
66632,1
78494,1
83820,1
83569,1
80496,1
43303,1
38549,1
10678,1
86634,1
53511,1
72986,1
30931,1
74590,1
89342,1
60966,1
88295,1
4977,1
2328,1
62951,1
87754,1
76953,1
39229,1
9387,1
81266,1
75382,1
72430,1
97753,1
67844,1
28925,1
82864,1
49217,1
35654,1
15264,1
92487,1
72124,1
80342,1
23766,1
40132,1
24549,1
26113,1
10774,1
46433,1
69599,1
44551,1
76488,1
65096,1
7392,1
56853,1
50895,1
56349,1
64912,1
34120,1
90022,1
58686,1
76182,1
66466,1
59843,1
80568,1
32990,1
90221,1
79291,1
92533,1
70324,1
86873,1
26679,1
56579,1
12262,1
59525,1
4902,1
46350,1
18587,1
65546,1
27460,1
76000,1
54927,1
14531,1
50701,1
20392,1
80171,1
19861,1
62184,1
84106,1
80855,1
66580,1
45084,1
54219,1
15206,1
32376,1
67638,1
54582,1
68398,1
52093,1
79511,1
85819,1
69620,1
85838,1
28335,1
64291,1
74970,1
54718,1
90664,1
21294,1
51057,1
98368,1
72122,1
81129,1
40281,1
37487,1
55372,1
71071,1
3232,1
37973,1
36023,1
85517,1
27677,1
68729,1
37730,1
59188,1
17621,1
86771,1
65154,1
74634,1
87531,1
22901,1
46410,1
10835,1
53489,1
62288,1
82674,0
5565,1
43115,1
32255,1
64476,1
27154,1
2038,1
86982,1
11299,1
28965,1
22532,1
6851,1
23549,1
53296,1
40992,1
53100,1
6237,1
61091,1
85479,1
22385,1
46437,1
35772,1
90514,1
16076,1
85902,1
32846,1
10992,1
74461,1
27414,1
91951,1
21827,1
97743,1
53906,1
21820,1
77784,1
55504,1
56168,1
37577,1
7034,1
20176,1
85128,1
22300,1
83027,1
33002,1
11762,1
17082,1
34279,1
2450,1
99575,1
15371,1
93354,1
41287,1
27375,1
75161,1
58925,1
87458,1
79787,1
8292,1
38828,1
4647,1
98,1
36876,1
45541,1
73884,1
43577,1
67281,1
29988,1
92522,1
68387,1
47595,1
48991,1
23381,1
58382,1
76515,1
41800,1
52537,1
13060,1
35817,1
8644,1
55137,1
34514,1
36630,1
26577,1
25433,1
59361,1
96707,1
28907,1
68690,1
40864,1
72577,1
7971,1
38220,1
7733,1
56599,1
94026,1
78209,1
14736,1
68867,1
29367,1
22930,1
86514,1
78547,1
98364,1
73022,1
20243,1
96563,1
72822,1
6835,1
44473,1
15018,1
40663,1
67343,1
51939,1
30780,1
61410,1
92248,1
